Tweet Id;Text;Name;Screen Name;Created At;Favorites;Retweets;Language;Client;Tweet Type;Media Type;URLs;Hashtags;Mentions
1123606250586103808;"זבבו ַבֽדֿ¡ Êד ַÚÊדַֿ ַבÝׁםÞ ׁ׃דםַנ דה Þָב ַבֵÊַֽֿ ַב׃Úזֿם בבׁםַײַÊ ַבֵבßÊׁזהםֹ זַב׀והםֹ @SAFEISKSA 
זַבװßׁ דזױזב ֵבל:
ױַָֽ ַב׃דז ַבדבßם ַבֳדםׁ Ýםױב ָה ָהֿׁ
- ַבֳ׃Êַ׀ Êׁßם ַבÝזַׂה @turkialfawzan https://t.co/GyzguOZM7F";OWL E-Sports ??;OWLEsport;Wed May 01 15:13:00 +0000 2019;14;6;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;Photo;0;0;2
1123635026040586275;"- ÊÚבה דהÙדֹ #OWLEsport Úה ÝÊֽ ַָָ ַבֳהײדַד בבװַָָ זַבָהַÊ בדהױַÊ ַבַבÚַָ ַבÊַבםו:-
• Overwatch 
• Rainbowsix SIEGE
• Rocket LEAGUE
• Apex LEGENDS
ב״בָ ַבֳהײדַד ַבÊזַױב ַֿםׁßÊ Úבל ַבַה׃ÊÞַׁד. https://t.co/S7bZjw46oR";OWL E-Sports ??;OWLEsport;Wed May 01 17:07:20 +0000 2019;4;5;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;Photo;0;1;0
1123635947202076673;"זבבו ַבֽדֿ¡ Êד ַÚÊדַֿ ַבÝׁםÞ ׁ׃דםַנ דה Þָב ַבֵÊַֽֿ ַב׃Úזֿם בבׁםַײַÊ ַבֵבßÊׁזהםֹ זַב׀והםֹ @SAFEISKSA 
זַבװßׁ דזױזב ֵבל:
ױַָֽ ַב׃דז ַבדבßם ַבֳדםׁ Ýםױב ָה ָהֿׁ
- ַבֳ׃Êַ׀ Êׁßם ַבÝזַׂה @turkialfawzan https://t.co/GyzguOZM7F";OWL E-Sports ??;OWLEsport;Wed May 01 17:11:00 +0000 2019;0;6;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;0;2
1123635957280968704;"- ÊÚבה דהÙדֹ #OWLEsport Úה ÝÊֽ ַָָ ַבֳהײדַד בבװַָָ זַבָהַÊ בדהױַÊ ַבַבÚַָ ַבÊַבםו:-
• Overwatch 
• Rainbowsix SIEGE
• Rocket LEAGUE
• Apex LEGENDS
ב״בָ ַבֳהײדַד ַבÊזַױב ַֿםׁßÊ Úבל ַבַה׃ÊÞַׁד. https://t.co/S7bZjw46oR";OWL E-Sports ??;OWLEsport;Wed May 01 17:11:03 +0000 2019;0;5;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;1;0
1124484514300952576;"ַבÊ׃ּםב Úה ״ׁםÞ ַב־ַױ זםÝײב ַבÊ׃הםÞ דה ַבַַֿׁם ַבד׃ִזב Úהß ¡ ַּׁזַ Þֱַֹׁ ַבװׁז״ בÚֿד ַבַַּֽׁ זו׀ַ ַזבל ַבָ״זבַÊ דַװÝÊזַ װםֱ ??????
@OWLEsport https://t.co/5huZVTKt2d";OWL E-Sports ??;OWLEsport;Sat May 04 01:22:54 +0000 2019;0;12;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;0;1
1125119085178761216;"־בױÊ ַבדּדזÚַÊ ????. 
ַָ׀ה ַבבו ַבםזד ַז ָßַׁ ַֽׁ Êהׂב ַבװׁז״ זּֿזב ַבדַָׁםַÊ .. זַבַָֿםֹ דה ?-? 
ַ׃ַב ַבבו ַבÊזÝםÞ בבּדםÚ 
@OWLEsport https://t.co/8Lu943krcy";OWL E-Sports ??;OWLEsport;Sun May 05 19:24:28 +0000 2019;0;3;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;0;1
1125132102599630848;"םÊÞֿד ÝׁםÞ OWLeSports ָßַדב ַב״ַÞד בÊוהֶÊßד ָֽבזב װוׁ ׁדײַה ַבדַָׁß 

דַָׁß Úבםßד ַבװוׁ ???? https://t.co/JEDKF9CwWg";OWL E-Sports ??;OWLEsport;Sun May 05 20:16:11 +0000 2019;8;4;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;Photo;0;0;0
1125497247167332352;ַבװׁז״ זַבַהÙדו ַּׁזַ ַהוַ זַײֽו זÝם ַֽב Úֿד Ýודß בַם װםֱ ַב־ַױ דזּזֿ זֽםַß ¡ ַָבÊזÝםÞ בבּדםÚ ???? https://t.co/laQSJhj0FI;OWL E-Sports ??;OWLEsport;Mon May 06 20:27:09 +0000 2019;0;1;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;0;0
1125497254318628868;"Ýםו הÞ״ו ה׃םÊוַ זַבדÚ׀ׁו 
זַה װֱַ ַבבו ַהוַ Êזײֽ ַבַה . https://t.co/aOXgifeMwc";OWL E-Sports ??;OWLEsport;Mon May 06 20:27:10 +0000 2019;0;1;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;0;0
1125497266461188096;ּֿזב ַבדַָׁםַÊ ..  זַָ׀ה ַבבו ַבַָֿםֹ דה Ûַֿ ßב ּזבו ?? ׃ַÚו םÊד ַבÊה׃םÞ ָםה ַבÝׁםÞםה ָֽׁםֹ Úה ״ׁםÞ ַבױזׁו ַבבם Ýםוַ ּדםÚ ַ׃דֱַ ַבדװַׁßםה זַָ׀ה ַבבו ַֽׁ Êהׂב  Þׁםַָ ¡ ַָבÊזÝםÞ בבּדםÚ https://t.co/kItSCwnjj6;OWL E-Sports ??;OWLEsport;Mon May 06 20:27:13 +0000 2019;0;1;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;0;0
