Tweet Id;Text;Name;Screen Name;Created At;Favorites;Retweets;Language;Client;Tweet Type;Media Type;URLs;Hashtags;Mentions
363002545175666688;«·”·«„ ⁄·Ìﬂ„ Ê—Õ„… «··Â Ê »—ﬂ« Â ÿ»⁄¬ Â–« Õ”«» ﬂ·¬‰ N7R «·—”„Ì «··Ì Õ«» ÌœŒ· «·ﬂ·«‰ Ì—¬”·‰Ì Ê„¬—¬Õ «ﬁ’— „⁄ √ÕÕœ;N7R E-Sports;N7ReSports;Thu Aug 01 18:25:25 +0000 2013;1;5;Arabic;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;0
363799304965980160;# ’ÊÌ—Ì http://t.co/nki3zLgl0C;N7R E-Sports;N7ReSports;Sat Aug 03 23:11:28 +0000 2013;0;1;Undetermined;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;Photo;0;1;0
363868022693318656;«”¬¬ÿÌ— #N7R http://t.co/D8zN6BdnUA;N7R E-Sports;N7ReSports;Sun Aug 04 03:44:31 +0000 2013;1;3;Arabic;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Photo;0;1;0
364124953106317312;@MiX_ArTz ÂÂÂÂÂÂ „Ê ·«“„  ﬂÊ‰ „ÊÃÊœ;N7R E-Sports;N7ReSports;Sun Aug 04 20:45:28 +0000 2013;0;0;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;0;1
364141525246029824;@XxFree2MixX «‰  »” „«Ì‰ ﬂ—«› ;N7R E-Sports;N7ReSports;Sun Aug 04 21:51:19 +0000 2013;0;0;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;1
364159964832882688;@XxFree2MixX ‘› Õ»Ì»Ì «‰« „«‰Ì «·—∆Ì” «·ÕÌ‰ «‰« ⁄÷Ê »” «·—∆Ì” —«Õ «ﬂ·„Â ·ﬂ;N7R E-Sports;N7ReSports;Sun Aug 04 23:04:36 +0000 2013;0;0;Arabic;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;0;1
364160274455994368;@XxFree2MixX „ ⁄‰œﬂ „‘ﬂ·ÂÂ «—”· ≈÷¬›ÂÂ ¬·Ï  ii-Ahmad;N7R E-Sports;N7ReSports;Sun Aug 04 23:05:49 +0000 2013;0;0;Arabic;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;0;1
364202906029162496;"«Ì‘ «‰ÿ«« :'( ÂÂÂÂÂÂÂÂÂÂÂÂÂ http://t.co/Rv4Y5MYp9h""";N7R E-Sports;N7ReSports;Mon Aug 05 01:55:14 +0000 2013;0;3;Arabic;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Photo;0;0;0
364232619312939010;"—‰ÊÂ 33 |Xx_abo_ody_xX 
 http://t.co/jdodqMJs8L";N7R E-Sports;N7ReSports;Mon Aug 05 03:53:18 +0000 2013;0;1;Czech;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tweet;;1;0;0
364512198548127745;—‰ÊÂ 34 | T5sa-_-moab: http://t.co/dasuBOLByt ⁄»— @youtube;N7R E-Sports;N7ReSports;Mon Aug 05 22:24:15 +0000 2013;0;2;Undetermined;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Retweet;;1;0;1
364912338102525953;Ì«⁄Ì«· Õ‰« „«‰»Ì ‰÷„ ·«⁄»Ì‰ «·« ÕﬁÌ‰ ﬂÊœ9 ·Õœ Ìﬂ·„‰Ì ⁄‘«‰ ﬂÊœ8;N7R E-Sports;N7ReSports;Wed Aug 07 00:54:15 +0000 2013;0;1;Arabic;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tweet;;0;0;0
365299469295693824;@Abdulaziz1MQ ﬂ„ «·ﬂÌ· Ê«·—Ì Ê ⁄‰œﬂ ø;N7R E-Sports;N7ReSports;Thu Aug 08 02:32:35 +0000 2013;0;0;Arabic;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Reply;;0;0;1
365299863191175170;@classiic1 ·« „ÊÃÊœÌ‰ »” “«œ ⁄œœÂ„ ÊﬂÊœ9 „«›ÌÂ «·« ﬂ„ ·«⁄»!!;N7R E-Sports;N7ReSports;Thu Aug 08 02:34:08 +0000 2013;0;0;Arabic;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Reply;;0;0;1
